-180,65, TEXTURE ,1294,45,40,15,2, FAO , ASIA 
-84.5,66, TEXTURE ,1245,80,10,10,0, FAO , NAMERICA 
-84.5,66.5, TEXTURE ,1220,80,10,10,0, FAO , NAMERICA 
-84.5,67, TEXTURE ,1195,80,10,10,0, FAO , NAMERICA 
-84.5,67.5, TEXTURE ,1171,80,10,10,0, FAO , NAMERICA 
-84.5,68, TEXTURE ,1146,80,10,10,0, FAO , NAMERICA 
-84.5,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-84.5,69, TEXTURE ,1095,80,10,10,0, FAO , NAMERICA 
-84.5,69.5, TEXTURE ,1070,80,10,10,0, FAO , NAMERICA 
-84,65.5, TEXTURE ,1270,80,10,10,0, FAO , NAMERICA 
-84,66.5, TEXTURE ,1220,80,10,10,0, FAO , NAMERICA 
-84,67, TEXTURE ,1195,80,10,10,0, FAO , NAMERICA 
-84,67.5, TEXTURE ,1171,80,10,10,0, FAO , NAMERICA 
-84,68, TEXTURE ,1146,80,10,10,0, FAO , NAMERICA 
-84,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-84,69, TEXTURE ,1095,80,10,10,0, FAO , NAMERICA 
-84,69.5, TEXTURE ,1070,80,10,10,0, FAO , NAMERICA 
-83.5,66.5, TEXTURE ,1220,80,10,10,0, FAO , NAMERICA 
-83.5,67, TEXTURE ,1195,80,10,10,0, FAO , NAMERICA 
-83.5,67.5, TEXTURE ,1171,80,10,10,0, FAO , NAMERICA 
-83.5,68, TEXTURE ,1146,80,10,10,0, FAO , NAMERICA 
-83.5,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-83.5,69, TEXTURE ,1095,80,10,10,0, FAO , NAMERICA 
-83.5,69.5, TEXTURE ,1070,80,10,10,0, FAO , NAMERICA 
-83,66.5, TEXTURE ,1220,80,10,10,0, FAO , NAMERICA 
-83,67, TEXTURE ,1195,80,10,10,0, FAO , NAMERICA 
-83,67.5, TEXTURE ,1171,80,10,10,0, FAO , NAMERICA 
-83,68, TEXTURE ,1146,80,10,10,0, FAO , NAMERICA 
-83,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-83,69, TEXTURE ,1095,80,10,10,0, FAO , NAMERICA 
-83,69.5, TEXTURE ,1070,80,10,10,0, FAO , NAMERICA 
-82.5,66.5, TEXTURE ,1220,80,10,10,0, FAO , NAMERICA 
-82.5,67, TEXTURE ,1195,80,10,10,0, FAO , NAMERICA 
-82.5,67.5, TEXTURE ,1171,80,10,10,0, FAO , NAMERICA 
-82.5,68, TEXTURE ,1146,80,10,10,0, FAO , NAMERICA 
-82.5,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-82.5,69, TEXTURE ,1095,80,10,10,0, FAO , NAMERICA 
-82.5,69.5, TEXTURE ,1070,80,10,10,0, FAO , NAMERICA 
-82,67, TEXTURE ,1195,80,10,10,0, FAO , NAMERICA 
-82,67.5, TEXTURE ,1171,80,10,10,0, FAO , NAMERICA 
-82,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-82,69, TEXTURE ,1095,80,10,10,0, FAO , NAMERICA 
-80,69.5, TEXTURE ,1070,80,10,10,0, FAO , NAMERICA 
-79,69, TEXTURE ,1095,80,10,10,0, FAO , NAMERICA 
-77.5,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-77.5,67.5, TEXTURE ,1171,80,10,10,0, FAO , NAMERICA 
-77.5,69, TEXTURE ,1095,80,10,10,0, FAO , NAMERICA 
-77,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-77,67, TEXTURE ,1195,80,10,10,0, FAO , NAMERICA 
-77,67.5, TEXTURE ,1171,80,10,10,0, FAO , NAMERICA 
-77,69.5, TEXTURE ,1070,80,10,10,0, FAO , NAMERICA 
-76.5,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-76.5,67, TEXTURE ,1195,80,10,10,0, FAO , NAMERICA 
-76.5,67.5, TEXTURE ,1171,80,10,10,0, FAO , NAMERICA 
-76.5,68, TEXTURE ,1146,80,10,10,0, FAO , NAMERICA 
-76.5,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-76.5,69.5, TEXTURE ,1070,80,10,10,0, FAO , NAMERICA 
-76,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-76,67, TEXTURE ,1195,80,10,10,0, FAO , NAMERICA 
-76,67.5, TEXTURE ,1171,80,10,10,0, FAO , NAMERICA 
-76,68, TEXTURE ,1146,80,10,10,0, FAO , NAMERICA 
-76,69, TEXTURE ,1095,80,10,10,0, FAO , NAMERICA 
-76,69.5, TEXTURE ,1070,80,10,10,0, FAO , NAMERICA 
-75.5,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-75.5,67.5, TEXTURE ,1171,80,10,10,0, FAO , NAMERICA 
-75.5,68, TEXTURE ,1146,80,10,10,0, FAO , NAMERICA 
-75.5,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-75.5,69, TEXTURE ,1095,80,10,10,0, FAO , NAMERICA 
-75.5,69.5, TEXTURE ,1070,80,10,10,0, FAO , NAMERICA 
-75,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-75,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-75,69, TEXTURE ,1095,80,10,10,0, FAO , NAMERICA 
-75,69.5, TEXTURE ,1070,80,10,10,0, FAO , NAMERICA 
-74.5,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-74.5,66, TEXTURE ,1245,80,10,10,0, FAO , NAMERICA 
-74.5,67.5, TEXTURE ,1171,80,10,10,0, FAO , NAMERICA 
-74.5,68, TEXTURE ,1146,80,10,10,0, FAO , NAMERICA 
-74.5,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-74.5,69, TEXTURE ,1095,80,10,10,0, FAO , NAMERICA 
-74.5,69.5, TEXTURE ,1070,80,10,10,0, FAO , NAMERICA 
-74,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-74,65.5, TEXTURE ,1270,80,10,10,0, FAO , NAMERICA 
-74,66, TEXTURE ,1245,80,10,10,0, FAO , NAMERICA 
-74,67.5, TEXTURE ,1171,80,10,10,0, FAO , NAMERICA 
-74,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-74,69, TEXTURE ,1095,80,10,10,0, FAO , NAMERICA 
-74,69.5, TEXTURE ,1070,80,10,10,0, FAO , NAMERICA 
-73.5,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-73.5,65.5, TEXTURE ,1270,80,10,10,0, FAO , NAMERICA 
-73.5,66, TEXTURE ,1245,80,10,10,0, FAO , NAMERICA 
-73.5,68, TEXTURE ,1146,80,10,10,0, FAO , NAMERICA 
-73.5,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-73.5,69, TEXTURE ,1095,80,10,10,0, FAO , NAMERICA 
-73.5,69.5, TEXTURE ,1070,45,40,15,0, FAO , NAMERICA 
-73,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-73,65.5, TEXTURE ,1270,80,10,10,0, FAO , NAMERICA 
-73,66, TEXTURE ,1245,80,10,10,0, FAO , NAMERICA 
-73,66.5, TEXTURE ,1220,80,10,10,0, FAO , NAMERICA 
-73,68, TEXTURE ,1146,80,10,10,0, FAO , NAMERICA 
-73,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-73,69, TEXTURE ,1095,80,10,10,0, FAO , NAMERICA 
-73,69.5, TEXTURE ,1070,45,40,15,0, FAO , NAMERICA 
-72.5,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-72.5,65.5, TEXTURE ,1270,80,10,10,0, FAO , NAMERICA 
-72.5,66, TEXTURE ,1245,80,10,10,0, FAO , NAMERICA 
-72.5,66.5, TEXTURE ,1220,80,10,10,0, FAO , NAMERICA 
-72.5,67, TEXTURE ,1195,80,10,10,0, FAO , NAMERICA 
-72.5,67.5, TEXTURE ,1171,80,10,10,0, FAO , NAMERICA 
-72.5,68, TEXTURE ,1146,80,10,10,0, FAO , NAMERICA 
-72.5,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-72.5,69, TEXTURE ,1095,80,10,10,0, FAO , NAMERICA 
-72.5,69.5, TEXTURE ,1070,80,10,10,0, FAO , NAMERICA 
-72,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-72,65.5, TEXTURE ,1270,80,10,10,0, FAO , NAMERICA 
-72,66, TEXTURE ,1245,80,10,10,0, FAO , NAMERICA 
-72,66.5, TEXTURE ,1220,80,10,10,0, FAO , NAMERICA 
-72,67, TEXTURE ,1195,80,10,10,0, FAO , NAMERICA 
-72,67.5, TEXTURE ,1171,80,10,10,0, FAO , NAMERICA 
-72,68, TEXTURE ,1146,80,10,10,0, FAO , NAMERICA 
-72,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-72,69, TEXTURE ,1095,80,10,10,0, FAO , NAMERICA 
-72,69.5, TEXTURE ,1070,80,10,10,0, FAO , NAMERICA 
-71.5,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-71.5,65.5, TEXTURE ,1270,80,10,10,0, FAO , NAMERICA 
-71.5,66, TEXTURE ,1245,80,10,10,0, FAO , NAMERICA 
-71.5,66.5, TEXTURE ,1220,80,10,10,0, FAO , NAMERICA 
-71.5,67, TEXTURE ,1195,80,10,10,0, FAO , NAMERICA 
-71.5,67.5, TEXTURE ,1171,80,10,10,0, FAO , NAMERICA 
-71.5,68, TEXTURE ,1146,80,10,10,0, FAO , NAMERICA 
-71.5,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-71.5,69, TEXTURE ,1095,80,10,10,0, FAO , NAMERICA 
-71.5,69.5, TEXTURE ,1070,80,10,10,0, FAO , NAMERICA 
-71,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-71,65.5, TEXTURE ,1270,80,10,10,0, FAO , NAMERICA 
-71,67, TEXTURE ,1195,80,10,10,0, FAO , NAMERICA 
-71,67.5, TEXTURE ,1171,80,10,10,0, FAO , NAMERICA 
-71,68, TEXTURE ,1146,80,10,10,0, FAO , NAMERICA 
-71,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-71,69, TEXTURE ,1095,80,10,10,0, FAO , NAMERICA 
-71,69.5, TEXTURE ,1070,80,10,10,0, FAO , NAMERICA 
-70.5,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-70.5,65.5, TEXTURE ,1270,80,10,10,0, FAO , NAMERICA 
-70.5,66.5, TEXTURE ,1220,80,10,10,0, FAO , NAMERICA 
-70.5,67, TEXTURE ,1195,80,10,10,0, FAO , NAMERICA 
-70.5,67.5, TEXTURE ,1171,80,10,10,0, FAO , NAMERICA 
-70.5,68, TEXTURE ,1146,80,10,10,0, FAO , NAMERICA 
-70.5,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-70.5,69, TEXTURE ,1095,80,10,10,0, FAO , NAMERICA 
-70.5,69.5, TEXTURE ,1070,80,10,10,0, FAO , NAMERICA 
-70,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-70,65.5, TEXTURE ,1270,80,10,10,0, FAO , NAMERICA 
-70,66, TEXTURE ,1245,80,10,10,0, FAO , NAMERICA 
-70,66.5, TEXTURE ,1220,80,10,10,0, FAO , NAMERICA 
-70,67, TEXTURE ,1195,80,10,10,0, FAO , NAMERICA 
-70,67.5, TEXTURE ,1171,80,10,10,0, FAO , NAMERICA 
-70,68, TEXTURE ,1146,80,10,10,0, FAO , NAMERICA 
-70,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-70,69, TEXTURE ,1095,80,10,10,0, FAO , NAMERICA 
-70,69.5, TEXTURE ,1070,45,40,15,0, FAO , NAMERICA 
-69.5,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-69.5,65.5, TEXTURE ,1270,80,10,10,0, FAO , NAMERICA 
-69.5,66, TEXTURE ,1245,80,10,10,0, FAO , NAMERICA 
-69.5,66.5, TEXTURE ,1220,80,10,10,0, FAO , NAMERICA 
-69.5,67, TEXTURE ,1195,80,10,10,0, FAO , NAMERICA 
-69.5,67.5, TEXTURE ,1171,80,10,10,0, FAO , NAMERICA 
-69.5,68, TEXTURE ,1146,80,10,10,0, FAO , NAMERICA 
-69.5,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-69.5,69, TEXTURE ,1095,80,10,10,0, FAO , NAMERICA 
-69.5,69.5, TEXTURE ,1070,45,40,15,0, FAO , NAMERICA 
-69,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-69,65.5, TEXTURE ,1270,80,10,10,0, FAO , NAMERICA 
-69,66, TEXTURE ,1245,80,10,10,0, FAO , NAMERICA 
-69,66.5, TEXTURE ,1220,80,10,10,0, FAO , NAMERICA 
-69,67, TEXTURE ,1195,80,10,10,0, FAO , NAMERICA 
-69,67.5, TEXTURE ,1171,80,10,10,0, FAO , NAMERICA 
-69,68, TEXTURE ,1146,80,10,10,0, FAO , NAMERICA 
-69,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-69,69, TEXTURE ,1095,45,40,15,0, FAO , NAMERICA 
-69,69.5, TEXTURE ,1070,45,40,15,0, FAO , NAMERICA 
-68.5,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-68.5,65.5, TEXTURE ,1270,80,10,10,0, FAO , NAMERICA 
-68.5,66, TEXTURE ,1245,80,10,10,0, FAO , NAMERICA 
-68.5,66.5, TEXTURE ,1220,80,10,10,0, FAO , NAMERICA 
-68.5,67, TEXTURE ,1195,80,10,10,0, FAO , NAMERICA 
-68.5,67.5, TEXTURE ,1171,80,10,10,0, FAO , NAMERICA 
-68.5,68, TEXTURE ,1146,80,10,10,0, FAO , NAMERICA 
-68.5,68.5, TEXTURE ,1120,80,10,10,0, FAO , NAMERICA 
-68.5,69, TEXTURE ,1095,45,40,15,0, FAO , NAMERICA 
-68.5,69.5, TEXTURE ,1070,80,10,10,0, FAO , NAMERICA 
-68,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-68,65.5, TEXTURE ,1270,80,10,10,0, FAO , NAMERICA 
-68,66, TEXTURE ,1245,80,10,10,0, FAO , NAMERICA 
-68,66.5, TEXTURE ,1220,80,10,10,0, FAO , NAMERICA 
-68,67, TEXTURE ,1195,80,10,10,0, FAO , NAMERICA 
-68,67.5, TEXTURE ,1171,80,10,10,0, FAO , NAMERICA 
-68,68, TEXTURE ,1146,80,10,10,0, FAO , NAMERICA 
-68,69, TEXTURE ,1095,80,10,10,0, FAO , NAMERICA 
-68,69.5, TEXTURE ,1070,80,10,10,0, FAO , NAMERICA 
-67.5,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-67.5,66, TEXTURE ,1245,80,10,10,0, FAO , NAMERICA 
-67.5,66.5, TEXTURE ,1220,80,10,10,0, FAO , NAMERICA 
-67.5,67, TEXTURE ,1195,80,10,10,0, FAO , NAMERICA 
-67.5,67.5, TEXTURE ,1171,80,10,10,0, FAO , NAMERICA 
-67.5,68, TEXTURE ,1146,45,40,15,0, FAO , NAMERICA 
-67.5,69, TEXTURE ,1095,80,10,10,0, FAO , NAMERICA 
-67.5,69.5, TEXTURE ,1070,80,10,10,0, FAO , NAMERICA 
-67,66.5, TEXTURE ,1220,80,10,10,0, FAO , NAMERICA 
-67,67, TEXTURE ,1195,45,40,15,0, FAO , NAMERICA 
-67,67.5, TEXTURE ,1171,80,10,10,0, FAO , NAMERICA 
-67,68, TEXTURE ,1146,80,10,10,0, FAO , NAMERICA 
-67,69, TEXTURE ,1095,80,10,10,0, FAO , NAMERICA 
-66.5,66, TEXTURE ,1245,80,10,10,0, FAO , NAMERICA 
-66.5,66.5, TEXTURE ,1220,80,10,10,0, FAO , NAMERICA 
-66.5,67, TEXTURE ,1195,45,40,15,0, FAO , NAMERICA 
-66.5,67.5, TEXTURE ,1171,80,10,10,0, FAO , NAMERICA 
-66,66, TEXTURE ,1245,80,10,10,0, FAO , NAMERICA 
-66,66.5, TEXTURE ,1220,45,40,15,0, FAO , NAMERICA 
-66,67, TEXTURE ,1195,45,40,15,0, FAO , NAMERICA 
-66,67.5, TEXTURE ,1171,80,10,10,0, FAO , NAMERICA 
-65.5,65.5, TEXTURE ,1270,80,10,10,0, FAO , NAMERICA 
-65.5,66, TEXTURE ,1245,80,10,10,0, FAO , NAMERICA 
-65.5,66.5, TEXTURE ,1220,45,40,15,0, FAO , NAMERICA 
-65.5,67, TEXTURE ,1195,45,40,15,0, FAO , NAMERICA 
-65.5,67.5, TEXTURE ,1171,80,10,10,0, FAO , NAMERICA 
-65,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-65,65.5, TEXTURE ,1270,80,10,10,0, FAO , NAMERICA 
-65,66, TEXTURE ,1245,45,40,15,0, FAO , NAMERICA 
-65,66.5, TEXTURE ,1220,45,40,15,0, FAO , NAMERICA 
-65,67, TEXTURE ,1195,80,10,10,0, FAO , NAMERICA 
-65,67.5, TEXTURE ,1171,80,10,10,0, FAO , NAMERICA 
-64.5,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-64.5,65.5, TEXTURE ,1270,80,10,10,0, FAO , NAMERICA 
-64.5,66, TEXTURE ,1245,45,40,15,0, FAO , NAMERICA 
-64.5,66.5, TEXTURE ,1220,80,10,10,0, FAO , NAMERICA 
-64.5,67, TEXTURE ,1195,80,10,10,0, FAO , NAMERICA 
-64,65, TEXTURE ,1294,80,10,10,0, FAO , NAMERICA 
-64,65.5, TEXTURE ,1270,80,10,10,0, FAO , NAMERICA 
-64,66, TEXTURE ,1245,45,40,15,0, FAO , NAMERICA 
-64,66.5, TEXTURE ,1220,80,10,10,0, FAO , NAMERICA 
-64,67, TEXTURE ,1195,80,10,10,0, FAO , NAMERICA 
-63.5,65.5, TEXTURE ,1270,80,10,10,0, FAO , NAMERICA 
-63.5,66, TEXTURE ,1245,45,40,15,0, FAO , NAMERICA 
-63.5,66.5, TEXTURE ,1220,45,40,15,0, FAO , NAMERICA 
-63.5,67, TEXTURE ,1195,80,10,10,0, FAO , NAMERICA 
-63,65.5, TEXTURE ,1270,80,10,10,0, FAO , NAMERICA 
-63,66, TEXTURE ,1245,80,10,10,0, FAO , NAMERICA 
-63,66.5, TEXTURE ,1220,80,10,10,0, FAO , NAMERICA 
-62.5,66, TEXTURE ,1245,80,10,10,0, FAO , NAMERICA 
-62.5,66.5, TEXTURE ,1220,45,40,15,0, FAO , NAMERICA 
-62,66.5, TEXTURE ,1220,80,10,10,0, FAO , NAMERICA 
-55,69.5, TEXTURE ,1070,45,40,15,0, FAO , NAMERICA 
-54.5,69.5, TEXTURE ,1070,45,40,15,0, FAO , NAMERICA 
-54,67, TEXTURE ,1195,45,40,15,0, FAO , NAMERICA 
-54,69, TEXTURE ,1095,45,40,15,0, FAO , NAMERICA 
-54,69.5, TEXTURE ,1070,45,40,15,0, FAO , NAMERICA 
-53.5,65.5, TEXTURE ,1270,45,40,15,0, FAO , NAMERICA 
-53.5,66, TEXTURE ,1245,45,40,15,0, FAO , NAMERICA 
-53.5,66.5, TEXTURE ,1220,45,40,15,0, FAO , NAMERICA 
-53.5,67, TEXTURE ,1195,45,40,15,0, FAO , NAMERICA 
-53.5,67.5, TEXTURE ,1171,45,40,15,0, FAO , NAMERICA 
-53.5,68, TEXTURE ,1146,45,40,15,0, FAO , NAMERICA 
-53.5,69, TEXTURE ,1095,45,40,15,0, FAO , NAMERICA 
-53.5,69.5, TEXTURE ,1070,45,40,15,0, FAO , NAMERICA 
-53,65.5, TEXTURE ,1270,45,40,15,0, FAO , NAMERICA 
-53,66, TEXTURE ,1245,45,40,15,0, FAO , NAMERICA 
-53,66.5, TEXTURE ,1220,45,40,15,0, FAO , NAMERICA 
-53,67, TEXTURE ,1195,45,40,15,0, FAO , NAMERICA 
-53,67.5, TEXTURE ,1171,45,40,15,0, FAO , NAMERICA 
-53,68, TEXTURE ,1146,45,40,15,0, FAO , NAMERICA 
-53,69.5, TEXTURE ,1070,45,40,15,0, FAO , NAMERICA 
-52.5,65, TEXTURE ,1294,45,40,15,0, FAO , NAMERICA 
-52.5,65.5, TEXTURE ,1270,45,40,15,0, FAO , NAMERICA 
-52.5,66, TEXTURE ,1245,45,40,15,0, FAO , NAMERICA 
-52.5,66.5, TEXTURE ,1220,45,40,15,0, FAO , NAMERICA 
-52.5,67, TEXTURE ,1195,45,40,15,0, FAO , NAMERICA 
-52.5,67.5, TEXTURE ,1171,45,40,15,0, FAO , NAMERICA 
-52.5,68, TEXTURE ,1146,45,40,15,0, FAO , NAMERICA 
-52.5,68.5, TEXTURE ,1120,45,40,15,0, FAO , NAMERICA 
-52.5,69.5, TEXTURE ,1070,45,40,15,0, FAO , NAMERICA 
-52,65, TEXTURE ,1294,45,40,15,0, FAO , NAMERICA 
-52,65.5, TEXTURE ,1270,45,40,15,0, FAO , NAMERICA 
-52,66, TEXTURE ,1245,45,40,15,0, FAO , NAMERICA 
-52,66.5, TEXTURE ,1220,45,40,15,0, FAO , NAMERICA 
-52,67, TEXTURE ,1195,45,40,15,0, FAO , NAMERICA 
-52,67.5, TEXTURE ,1171,45,40,15,0, FAO , NAMERICA 
-52,68, TEXTURE ,1146,45,40,15,0, FAO , NAMERICA 
-51.5,65, TEXTURE ,1294,45,40,15,0, FAO , NAMERICA 
-51.5,65.5, TEXTURE ,1270,45,40,15,0, FAO , NAMERICA 
-51.5,66, TEXTURE ,1245,45,40,15,0, FAO , NAMERICA 
-51.5,66.5, TEXTURE ,1220,45,40,15,0, FAO , NAMERICA 
-51.5,67, TEXTURE ,1195,45,40,15,0, FAO , NAMERICA 
-51.5,67.5, TEXTURE ,1171,45,40,15,0, FAO , NAMERICA 
-51.5,68, TEXTURE ,1146,45,40,15,0, FAO , NAMERICA 
-51.5,68.5, TEXTURE ,1120,45,40,15,0, FAO , NAMERICA 
-51.5,69.5, TEXTURE ,1070,45,40,15,0, FAO , NAMERICA 
-51,65, TEXTURE ,1294,45,40,15,0, FAO , NAMERICA 
-51,65.5, TEXTURE ,1270,45,40,15,0, FAO , NAMERICA 
-51,66, TEXTURE ,1245,45,40,15,0, FAO , NAMERICA 
-51,66.5, TEXTURE ,1220,45,40,15,0, FAO , NAMERICA 
-51,67, TEXTURE ,1195,45,40,15,0, FAO , NAMERICA 
-51,67.5, TEXTURE ,1171,45,40,15,0, FAO , NAMERICA 
-51,68, TEXTURE ,1146,45,40,15,0, FAO , NAMERICA 
-51,68.5, TEXTURE ,1120,45,40,15,0, FAO , NAMERICA 
-51,69, TEXTURE ,1095,45,40,15,0, FAO , NAMERICA 
-51,69.5, TEXTURE ,1070,45,40,15,0, FAO , NAMERICA 
-50.5,65, TEXTURE ,1294,45,40,15,0, FAO , NAMERICA 
-50.5,65.5, TEXTURE ,1270,45,40,15,0, FAO , NAMERICA 
-50.5,66, TEXTURE ,1245,45,40,15,0, FAO , NAMERICA 
-50.5,66.5, TEXTURE ,1220,45,40,15,0, FAO , NAMERICA 
-50.5,67, TEXTURE ,1195,45,40,15,0, FAO , NAMERICA 
-50.5,67.5, TEXTURE ,1171,45,40,15,0, FAO , NAMERICA 
-50.5,68, TEXTURE ,1146,45,40,15,0, FAO , NAMERICA 
-50.5,68.5, TEXTURE ,1120,45,40,15,0, FAO , NAMERICA 
-50.5,69, TEXTURE ,1095,45,40,15,0, FAO , NAMERICA 
-50.5,69.5, TEXTURE ,1070,45,40,15,0, FAO , NAMERICA 
-50,65, TEXTURE ,1294,45,40,15,0, FAO , NAMERICA 
-50,65.5, TEXTURE ,1270,45,40,15,0, FAO , NAMERICA 
-50,66, TEXTURE ,1245,45,40,15,0, FAO , NAMERICA 
-50,66.5, TEXTURE ,1220,45,40,15,0, FAO , NAMERICA 
-50,67, TEXTURE ,1195,45,40,15,0, FAO , NAMERICA 
-50,67.5, TEXTURE ,1171,45,40,15,0, FAO , NAMERICA 
-50,68, TEXTURE ,1146,45,40,15,0, FAO , NAMERICA 
-50,68.5, TEXTURE ,1120,45,40,15,0, FAO , NAMERICA 
-50,69, TEXTURE ,1095,45,40,15,0, FAO , NAMERICA 
-50,69.5, TEXTURE ,1070,45,40,15,0, FAO , NAMERICA 
-49.5,65, TEXTURE ,1294,45,40,15,0, FAO , NAMERICA 
-49.5,65.5, TEXTURE ,1270,45,40,15,0, FAO , NAMERICA 
-49.5,66, TEXTURE ,1245,45,40,15,0, FAO , NAMERICA 
-49.5,66.5, TEXTURE ,1220,45,40,15,0, FAO , NAMERICA 
-49.5,67, TEXTURE ,1195,45,40,15,0, FAO , NAMERICA 
-49.5,67.5, TEXTURE ,1171,45,40,15,0, FAO , NAMERICA 
-49.5,68, TEXTURE ,1146,45,40,15,0, FAO , NAMERICA 
-49.5,68.5, TEXTURE ,1120,45,40,15,0, FAO , NAMERICA 
-49.5,69, TEXTURE ,1095,45,40,15,0, FAO , NAMERICA 
-49.5,69.5, TEXTURE ,1070,45,40,15,0, FAO , NAMERICA 
-49,65, TEXTURE ,1294,45,40,15,0, FAO , NAMERICA 
-49,65.5, TEXTURE ,1270,45,40,15,0, FAO , NAMERICA 
-49,66, TEXTURE ,1245,45,40,15,0, FAO , NAMERICA 
-49,66.5, TEXTURE ,1220,45,40,15,0, FAO , NAMERICA 
-49,67, TEXTURE ,1195,45,40,15,0, FAO , NAMERICA 
-49,67.5, TEXTURE ,1171,45,40,15,0, FAO , NAMERICA 
-49,68, TEXTURE ,1146,45,40,15,0, FAO , NAMERICA 
-49,68.5, TEXTURE ,1120,45,40,15,0, FAO , NAMERICA 
-49,69, TEXTURE ,1095,45,40,15,0, FAO , NAMERICA 
-49,69.5, TEXTURE ,1070,45,40,15,0, FAO , NAMERICA 
-48.5,65, TEXTURE ,1294,45,40,15,0, FAO , NAMERICA 
-48.5,65.5, TEXTURE ,1270,45,40,15,0, FAO , NAMERICA 
-48.5,66, TEXTURE ,1245,45,40,15,0, FAO , NAMERICA 
-48.5,66.5, TEXTURE ,1220,45,40,15,0, FAO , NAMERICA 
-48.5,67, TEXTURE ,1195,45,40,15,0, FAO , NAMERICA 
-48.5,67.5, TEXTURE ,1171,45,40,15,0, FAO , NAMERICA 
-48.5,68, TEXTURE ,1146,45,40,15,0, FAO , NAMERICA 
-48.5,68.5, TEXTURE ,1120,45,40,15,0, FAO , NAMERICA 
-48.5,69, TEXTURE ,1095,45,40,15,0, FAO , NAMERICA 
-48.5,69.5, TEXTURE ,1070,45,40,15,0, FAO , NAMERICA 
-48,65, TEXTURE ,1294,45,40,15,0, FAO , NAMERICA 
-48,65.5, TEXTURE ,1270,45,40,15,0, FAO , NAMERICA 
-48,66, TEXTURE ,1245,45,40,15,0, FAO , NAMERICA 
-48,66.5, TEXTURE ,1220,45,40,15,0, FAO , NAMERICA 
-48,67, TEXTURE ,1195,45,40,15,0, FAO , NAMERICA 
-48,67.5, TEXTURE ,1171,45,40,15,0, FAO , NAMERICA 
-48,68, TEXTURE ,1146,45,40,15,0, FAO , NAMERICA 
-48,68.5, TEXTURE ,1120,45,40,15,0, FAO , NAMERICA 
-48,69, TEXTURE ,1095,45,40,15,0, FAO , NAMERICA 
-48,69.5, TEXTURE ,1070,45,40,15,0, FAO , NAMERICA 
-47.5,65, TEXTURE ,1294,45,40,15,0, FAO , NAMERICA 
-47.5,65.5, TEXTURE ,1270,45,40,15,0, FAO , NAMERICA 
-47.5,66, TEXTURE ,1245,45,40,15,0, FAO , NAMERICA 
